"name","in_root_a","in_root_b"
"weather_2026_03_09_00_00_22-c5f86718-b689-4153-98f9-d028c9601324","1","0"
"weather_2026_03_09_00_00_22-d05ab748-d631-46cb-a477-ad3eb0e115fe","1","0"
"weather_2026_03_09_00_00_23-471853c1-3e3a-4677-947a-650100d432d9","1","0"
"weather_2026_03_09_00_00_23-a0f88647-27d3-4f0b-82a7-d809c4cda99f","1","0"
"weather_2026_03_09_01_22_55-274d625c-1d02-4437-8b77-dd7807b2e91e","1","0"
"weather_2026_03_09_01_22_56-605a8d5b-9945-4684-be3c-e13857d004d1","1","0"
"weather_2026_03_09_01_22_56-7778c5e6-0762-4996-b135-0bdfdc2c9b99","1","0"
"weather_2026_03_09_01_22_56-930377ab-c66b-4743-b388-b7ace0e483f6","1","0"
"weather_2026_03_09_01_22_56-96cb3978-a5ce-42e7-a7c0-e37907bc2c0f","1","0"
"weather_2026_03_09_01_22_56-cea78ed0-7cc0-4473-a911-1248d4ef07d8","1","0"
"weather_2026_03_09_01_22_57-151fed4f-16bc-41cd-8618-80df8392cf82","1","0"
"weather_2026_03_09_01_22_57-15d97c76-6656-451f-923d-8b35b1c0a261","1","0"
"weather_2026_03_09_01_22_57-56feaa75-82ac-4cdf-bd22-73b4fdcb37cb","1","0"
"weather_2026_03_09_01_22_57-5acd07b1-48ee-4700-a955-94a4bf6bca4f","1","0"
"weather_2026_03_09_01_22_57-8f9ffbc2-1434-4ff5-bdcc-40990c9cf4e8","1","0"
"weather_2026_03_09_01_22_57-9dbbccfd-0087-4707-8595-c0061e2d2e5c","1","0"
"weather_2026_03_09_01_22_57-a26dff96-456c-49c5-94a9-8ad99f3d6704","1","0"
"weather_2026_03_09_01_22_57-abf17d5f-64a7-43ac-bd87-53808cc25696","1","0"
"weather_2026_03_09_01_22_57-f76ac324-602f-4e1b-aae0-da12424e20eb","1","0"
"weather_2026_03_09_01_22_57-fd85073c-70d7-494e-a67a-9fd372788b45","1","0"
"weather_2026_03_09_01_22_57-fe4f887a-4454-45e1-8432-25380dcb46c5","1","0"
"weather_2026_03_09_01_22_58-177314c3-99c5-47bd-90c5-b8c1fdd614c0","1","0"
"weather_2026_03_09_01_22_58-26c156ab-8565-4796-bb95-214872460a11","1","0"
"weather_2026_03_09_01_22_58-2eb93a06-a8f4-429d-8ecf-11e8de27bd92","1","0"
"weather_2026_03_09_01_22_58-3c038984-c755-47f2-a686-4bf4c54f892d","1","0"
"weather_2026_03_09_01_22_58-4a2a48c4-8063-4cde-8c88-26e99b124f99","1","0"
"weather_2026_03_09_01_22_58-50f10bee-981b-477b-96ea-1d2c4576cd07","1","0"
"weather_2026_03_09_01_22_58-9c27f95b-374b-48de-8c42-674251a81eb7","1","0"
"weather_2026_03_09_01_22_58-a0d92006-02db-4895-9ae3-293f3914eca5","1","0"
"weather_2026_03_09_01_22_58-a409f569-4556-4b77-a516-32ff66a4305e","1","0"
"weather_2026_03_09_01_22_58-b8f1ddad-073a-46e5-8ac9-f75468969bc7","1","0"
"weather_2026_03_09_01_22_58-bfc230b2-db4a-41eb-8f3a-0b71a848efd5","1","0"
"weather_2026_03_09_01_22_58-cc45871b-152b-40a7-89f3-5fdd4e6f7201","1","0"
"weather_2026_03_09_01_22_58-e3fe4108-cec9-403a-831b-4fc51e72199a","1","0"
"weather_2026_03_09_01_22_58-e7f72144-34eb-4b62-99be-2df0a538e20f","1","0"
"weather_2026_03_09_01_22_59-0560207e-786c-4741-a68f-bdf6e663e147","1","0"
"weather_2026_03_09_01_22_59-101f9f9d-5d99-44b6-9e7e-fbabdab2948e","1","0"
"weather_2026_03_09_01_22_59-2e96d6d7-abd1-43f8-9e67-9e36cd0be155","1","0"
"weather_2026_03_09_01_22_59-34e4ba4f-3592-45c4-8f28-4f755d21a956","1","0"
"weather_2026_03_09_01_22_59-354ca31b-f7dc-492a-a6f8-04f598af1e0f","1","0"
"weather_2026_03_09_01_22_59-3d9a88d2-16cd-4ad6-a85f-ea90a171fad7","1","0"
"weather_2026_03_09_01_22_59-3f1ba47e-7aac-45dd-aea1-2d2d9b86098a","1","0"
"weather_2026_03_09_01_22_59-41b1af07-f920-4e03-a4cf-1c2b62c5a051","1","0"
"weather_2026_03_09_01_22_59-4c50e881-a2bc-4de9-a971-6c5a5862322a","1","0"
"weather_2026_03_09_01_22_59-605c78c7-6742-44e5-8e1e-5914cedaeca6","1","0"
"weather_2026_03_09_01_22_59-7778f853-a439-46a9-a7d1-62dbe937766c","1","0"
"weather_2026_03_09_01_22_59-9c8c6531-8b15-48b1-b327-cd4629a38d63","1","0"
"weather_2026_03_09_01_22_59-c21136c4-8595-44db-8f0b-2f23bad7b553","1","0"
"weather_2026_03_09_01_22_59-d1cf1fcd-8c26-499d-9d82-795d781ab91d","1","0"
"weather_2026_03_09_01_22_59-e591cc77-6793-48dd-b868-37b7f71dbdd2","1","0"
"weather_2026_03_09_01_23_00-18ca550c-f072-4e57-9774-edc0718da94d","1","0"
"weather_2026_03_09_01_23_00-26b5736d-cffc-47ed-918b-df1c3b82a305","1","0"
"weather_2026_03_09_01_23_00-2e516a2e-698d-4b89-b978-3403fb5aaefe","1","0"
"weather_2026_03_09_01_23_00-4989a596-8319-4e52-b97d-1801d668069f","1","0"
"weather_2026_03_09_01_23_00-54badb6e-75c5-4acb-9e14-3c1efac1ce1d","1","0"
"weather_2026_03_09_01_23_00-6d746825-bbc6-4601-87d4-5f9b599025c6","1","0"
"weather_2026_03_09_01_23_00-705d8bcb-8fb4-4223-809d-cd8c022b37fe","1","0"
"weather_2026_03_09_01_23_00-7116b8ae-1727-4376-918b-96d79b74666f","1","0"
"weather_2026_03_09_01_23_00-7f0a3688-1cb7-4b5f-8f29-92fdb942fe3f","1","0"
"weather_2026_03_09_01_23_00-85ae8b55-75b5-4121-a9bd-736ad73582a8","1","0"
"weather_2026_03_09_01_23_00-a841f285-c2f1-4793-be0f-cf8283a8e146","1","0"
"weather_2026_03_09_01_23_00-ce26d6a0-cf72-4898-b2a5-2099e77e8c63","1","0"
"weather_2026_03_09_01_23_00-dc1e6c86-f54b-4fd4-9786-b7314fa6925a","1","0"
"weather_2026_03_09_01_23_00-e3846c33-4d67-4f37-b300-455eec53f5b5","1","0"
"weather_2026_03_09_01_23_00-e420ce8e-a814-4e05-a568-75095df20b42","1","0"
"weather_2026_03_09_01_23_00-e8ddb722-2add-4c2e-b420-cc2d1f570ed7","1","0"
"weather_2026_03_09_01_23_00-f1aed3cb-f71b-4f53-9532-9cbb3366dadf","1","0"
"weather_2026_03_09_01_23_00-f70343da-2693-4708-a3ea-efe4437ebd05","1","0"
"weather_2026_03_09_02_14_31-de5eb87a-b346-4e18-b989-3e6b94619024","1","0"
"weather_2026_03_09_02_14_32-65ab06c0-cb5e-4966-b420-123a98b06eef","1","0"
"weather_2026_03_09_02_14_32-7c4e2188-855b-41dc-8f26-aa5d1b42dee9","1","0"
"weather_2026_03_09_02_14_33-420e027e-3af0-40b7-8aa1-dc7041cc49c6","1","0"
"weather_2026_03_09_02_14_33-4efe3e4c-a356-4d92-ab15-70492fc6e0c6","1","0"
"weather_2026_03_09_02_14_33-6b427bd5-a6a5-4742-959a-59b486713aeb","1","0"
"weather_2026_03_09_02_14_33-7a359745-d257-474b-851e-c751e91d0d24","1","0"
"weather_2026_03_09_02_14_33-af5a4ff7-ad3f-45b2-9ad4-80f1d8785bb7","1","0"
"weather_2026_03_09_02_14_33-b50a7d7f-35e5-43af-aa32-41c71b9664f4","1","0"
"weather_2026_03_09_02_14_33-db8fda85-0b53-459b-a756-45a8a282841a","1","0"
"weather_2026_03_09_02_14_33-fe02a40e-9f31-4429-b444-6acfea54ccdf","1","0"
"weather_2026_03_09_02_14_34-187fe4f8-acdc-4b63-91b1-e590bfeb513a","1","0"
"weather_2026_03_09_02_14_34-198ad4d6-6c41-4bbe-a613-0f456766e9a9","1","0"
"weather_2026_03_09_02_14_34-3a27048c-e67e-4753-9640-bcd070a44ce6","1","0"
"weather_2026_03_09_02_14_34-5948aeed-ae2b-4216-ab0e-3a4676aa37b9","1","0"
"weather_2026_03_09_02_14_34-c0be2ec4-5464-41dc-9348-794690861c3f","1","0"
"weather_2026_03_09_02_14_34-f43c9250-e7ec-4bed-bd19-723a956aae8b","1","0"
"weather_2026_03_09_02_14_35-07bd0bc3-a95b-42b2-a309-41cc5a2c3c76","1","0"
"weather_2026_03_09_02_14_35-263b207f-68a2-4dc6-a359-11aab299fc8f","1","0"
"weather_2026_03_09_02_14_35-2f823f2c-993f-4223-a3b3-164e81cb18b8","1","0"
"weather_2026_03_09_02_14_35-337bf4ca-6eb1-4150-b1e4-ffd1633fb5fd","1","0"
"weather_2026_03_09_02_14_35-3d49574f-53a0-4ef1-84c1-12bae239e83a","1","0"
"weather_2026_03_09_02_14_35-5fe68295-cb9b-460b-addc-a8aa74dd0e2e","1","0"
"weather_2026_03_09_02_14_35-62f4bad0-6153-4dac-b52d-71c9bb91e67c","1","0"
"weather_2026_03_09_02_14_35-77ad23a1-ade8-4258-b80b-9090f2cf9079","1","0"
"weather_2026_03_09_02_14_35-785f02da-95b6-4196-98bb-194f358e381b","1","0"
"weather_2026_03_09_02_14_35-8d1289aa-1e61-4b2d-b748-07a575bdf707","1","0"
"weather_2026_03_09_02_14_35-bdbe55fd-1f58-40a3-8402-5e85e3fa8150","1","0"
"weather_2026_03_09_02_14_35-bf6257da-bdb9-4432-87dc-a3d0231f55df","1","0"
"weather_2026_03_09_02_14_36-0a1febdd-3b31-40f2-b4d8-ca8190e27cb4","1","0"
"weather_2026_03_09_02_14_36-1aeab3fa-6d5d-4f91-8537-a0ebe6f42885","1","0"
"weather_2026_03_09_02_14_36-1c5a4869-60a0-40d4-b525-ff7e49344374","1","0"
"weather_2026_03_09_02_14_36-24c12e37-44c2-4f69-b7d3-31154218cccc","1","0"
"weather_2026_03_09_02_14_36-29daf7f7-1066-4ea8-aff9-b6603e79e2eb","1","0"
"weather_2026_03_09_02_14_36-485f6772-cf99-4275-8fb2-5de8fbef6c2d","1","0"
"weather_2026_03_09_02_14_36-56a2034d-9001-4ab7-a938-8d8a8b5edd5a","1","0"
"weather_2026_03_09_02_14_36-6627763b-002f-486f-aaba-417ad367abcc","1","0"
"weather_2026_03_09_02_14_36-718aab8a-1e89-42b2-a4d1-c712c149d534","1","0"
"weather_2026_03_09_02_14_36-7e2792f7-64d8-4c23-8c1d-3ed0853eef52","1","0"
"weather_2026_03_09_02_14_36-8cd8a9c6-f772-4876-8140-fde6fbac1d48","1","0"
"weather_2026_03_09_02_14_36-a690d025-b049-4682-8553-199795ec9c4b","1","0"
"weather_2026_03_09_02_14_36-a8b95344-df11-4fa7-b75e-c46ebc3681f5","1","0"
"weather_2026_03_09_02_14_36-cb966950-242f-410b-b235-a6658204cbda","1","0"
"weather_2026_03_09_02_14_36-e0fd480f-c3a8-4783-b1c1-665781c6bc51","1","0"
"weather_2026_03_09_02_14_36-e7c60d77-70d4-4f42-b328-0cf29f64f972","1","0"
"weather_2026_03_09_02_14_36-ed83db76-ac3d-4b05-81c5-7808996a4804","1","0"
"weather_2026_03_09_02_14_37-0dc65da7-bdb5-45cf-b07b-037a75774fc3","1","0"
"weather_2026_03_09_02_14_37-17b15fb6-32d7-4538-a2bf-c7cc23b9bb4e","1","0"
"weather_2026_03_09_02_14_37-1c698477-481a-440c-b38f-8359bf4bcc7b","1","0"
"weather_2026_03_09_02_14_37-1f95cb12-6e20-4043-a404-b280b58d4624","1","0"
"weather_2026_03_09_02_14_37-2a169e28-b74b-4c61-8ecf-c677437734b2","1","0"
"weather_2026_03_09_02_14_37-45829413-b20d-4d7e-8e4d-baa166f8d7af","1","0"
"weather_2026_03_09_02_14_37-52ca0053-76d8-46f6-bed0-02e1ad589a20","1","0"
"weather_2026_03_09_02_14_37-66ef7617-945e-452e-9549-0f5391315f29","1","0"
"weather_2026_03_09_02_14_37-75dd55fc-5ebe-4625-b7ba-451ba15e5d58","1","0"
"weather_2026_03_09_02_14_37-85adce55-936c-461d-9b14-3cceab3433f0","1","0"
"weather_2026_03_09_02_14_37-90e85df6-03cb-4c87-af41-02f0144ada3e","1","0"
"weather_2026_03_09_02_14_37-a081ee05-53e7-4b87-84ff-bdc72d751872","1","0"
"weather_2026_03_09_02_14_37-a12cdd91-2b53-497c-a996-e76395dce938","1","0"
"weather_2026_03_09_02_14_37-b07e71d3-3f30-4dba-a50f-9cab2c59b83b","1","0"
"weather_2026_03_09_02_14_37-ca8a61d0-1836-456c-a4a4-6d1a4fa66deb","1","0"
"weather_2026_03_09_02_14_37-d2d31513-69bf-47ee-bcd2-80213a51ed05","1","0"
"weather_2026_03_09_02_14_37-fae226d1-2fd2-491d-8039-5be87c23dc7b","1","0"
"weather_2026_03_09_02_14_37-fbad1fd7-396c-407c-b46f-bb461923fb48","1","0"
"weather_2026_03_09_03_36_13-98f77bb5-114c-4fdc-9d82-62520f070716","1","0"
"weather_2026_03_09_03_36_13-e9db82e3-5988-4089-8a12-ec62767521b7","1","0"
"weather_2026_03_09_03_36_14-0edba627-6a02-4370-825b-09c18f6242e1","1","0"
"weather_2026_03_09_03_36_14-6a97efbd-4d3c-46e3-bd30-a253b105c36d","1","0"
"weather_2026_03_09_03_36_14-7b9813ea-e773-437c-9546-10584d84fca8","1","0"
"weather_2026_03_09_03_36_14-dfc4c71d-929c-4ace-9231-2969e89710d3","1","0"
"weather_2026_03_09_03_36_14-fa1e744a-2541-46de-8e0b-4310c7a005dc","1","0"
"weather_2026_03_09_03_36_15-0e3a15da-784b-49e8-939b-430060c0bd73","1","0"
"weather_2026_03_09_03_36_15-7040a73e-a0c2-4c15-b3dc-24796f3722c0","1","0"
"weather_2026_03_09_03_36_15-889318d4-b3ac-43d1-a229-723b89e27658","1","0"
"weather_2026_03_09_03_36_15-8fc551c5-5cc8-4942-ad5c-1ba9d0b499e1","1","0"
"weather_2026_03_09_03_36_15-a31ab6ad-7cf2-4f32-b0da-4c0b56595609","1","0"
"weather_2026_03_09_03_36_15-b0ab375e-fbeb-4c57-a292-79762edef109","1","0"
"weather_2026_03_09_03_36_15-b7fd9a4d-a96a-4340-baf9-432eca2876bc","1","0"
"weather_2026_03_09_03_36_15-ba5d2790-ab7c-4b49-9271-f1ac25c0ec5e","1","0"
"weather_2026_03_09_03_36_16-0d231162-4c21-41f9-bd7e-4902b0156c73","1","0"
"weather_2026_03_09_03_36_16-2a51af65-c5ca-4316-8f81-bc16b31ce68c","1","0"
"weather_2026_03_09_03_36_16-42b93494-36f7-409b-b9a7-3b4e5b5d2f0c","1","0"
"weather_2026_03_09_03_36_16-5a92abaa-517c-41d9-9294-f6b478b4623d","1","0"
"weather_2026_03_09_03_36_16-7513360e-0ce5-4a11-b620-abc9582ba0a1","1","0"
"weather_2026_03_09_03_36_16-7a88c425-9c76-4cac-9d18-a886fd9020fe","1","0"
"weather_2026_03_09_03_36_16-95b2799d-405e-4de3-8130-97579a984676","1","0"
"weather_2026_03_09_03_36_16-e23cbc1f-7eb3-4db6-8515-f789e14bbf72","1","0"
"weather_2026_03_09_03_36_17-2060af45-5929-4eb7-bd55-10d19f857230","1","0"
"weather_2026_03_09_03_36_17-273c39e1-d84e-4f09-9cfc-e25f883e982c","1","0"
"weather_2026_03_09_03_36_17-2be7c371-b4e4-44d8-9a73-7ddcf03d5612","1","0"
"weather_2026_03_09_03_36_17-4f26e9b6-00e1-41e2-b3d7-c7b8cfdff644","1","0"
"weather_2026_03_09_03_36_17-9c8e7469-5bcd-4094-9081-948212981ed9","1","0"
"weather_2026_03_09_03_36_17-c7c9c346-d3f2-4fec-b733-56cbfcc7b6a6","1","0"
"weather_2026_03_09_03_36_17-d97859f0-fe4c-46d5-8601-d93da5326992","1","0"
"weather_2026_03_09_03_36_17-da1091bb-6aaf-43fa-8ab3-79fde63b68f9","1","0"
"weather_2026_03_09_03_36_18-18310df0-63b9-43ab-ba21-ce5b656c64bc","1","0"
"weather_2026_03_09_03_36_18-21471a50-bba9-4ae4-9d2e-bf53e7b3945c","1","0"
"weather_2026_03_09_03_36_18-264ab833-1f39-4615-9636-aaff4cb8e773","1","0"
"weather_2026_03_09_03_36_18-40102f56-cf86-4ed6-a1d2-ccb907a09c87","1","0"
"weather_2026_03_09_03_36_18-5b43e88e-728f-4694-acc0-96c38732899f","1","0"
"weather_2026_03_09_03_36_18-78a7de43-a348-4fd2-b974-f023b98183f7","1","0"
"weather_2026_03_09_03_36_18-7c930fff-4be2-4b97-9d50-4b52166fed84","1","0"
"weather_2026_03_09_03_36_18-84985c0d-25c1-42de-b3a9-9387bf7481f7","1","0"
"weather_2026_03_09_03_36_18-85eaf4a1-7549-445d-8f4f-9823e641c6a6","1","0"
"weather_2026_03_09_03_36_18-9b4dc0f5-2c83-4a8c-b630-61845f27e767","1","0"
"weather_2026_03_09_03_36_18-9dfa35a2-6734-41a0-8401-744bbe382eeb","1","0"
"weather_2026_03_09_03_36_18-a0fe1b55-90b7-4c06-bd15-c606f26dcf7b","1","0"
"weather_2026_03_09_03_36_18-ad1ba9d0-1c01-46a6-80f7-9fe84c0d1ef4","1","0"
"weather_2026_03_09_03_36_18-ae220c27-c509-4a0f-b42e-cf50aeb1f9e4","1","0"
"weather_2026_03_09_03_36_18-e058db09-f132-40c0-80ba-e14e8986de9b","1","0"
"weather_2026_03_09_03_36_18-f5d280dd-804e-4737-a185-4e31f9d13f5e","1","0"
"weather_2026_03_09_03_36_18-f8ca7e62-adb7-4124-b310-987cfa7bd5b8","1","0"
"weather_2026_03_09_03_36_18-fac247ab-e1d4-418e-be79-8d6ed0edbba4","1","0"
"weather_2026_03_09_03_36_19-05ba2162-cd6d-43a0-a804-5fca2d500963","1","0"
"weather_2026_03_09_03_36_19-12d6ec86-2ead-4c56-9d86-785cb0c06247","1","0"
"weather_2026_03_09_03_36_19-2bd57294-0af7-40c3-a0c3-624e745ae47f","1","0"
"weather_2026_03_09_03_36_19-387658d3-f071-475a-a4b7-8204b18320fd","1","0"
"weather_2026_03_09_03_36_19-6c229a68-e0ed-441c-9ab9-3652366791f1","1","0"
"weather_2026_03_09_03_36_19-9571805e-367b-44e9-8278-6fbb0d86bef1","1","0"
"weather_2026_03_09_03_36_19-9e52caaa-8662-4da5-af1f-94abfca53227","1","0"
"weather_2026_03_09_03_36_19-cd1e04e6-c2d1-4891-9372-bfa72eac3c29","1","0"
"weather_2026_03_09_03_36_19-d1d73ca5-8898-4291-acab-3a682d5ef046","1","0"
"weather_2026_03_09_03_36_19-dd51b659-15c5-4efb-9d82-f1b3b4b65c33","1","0"
"weather_2026_03_09_03_36_20-27f877ba-1d17-40b2-91e3-7f0a249c095f","1","0"
"weather_2026_03_09_03_36_20-7aff3257-a1f6-4112-8abf-69baf28cb0b7","1","0"
"weather_2026_03_09_03_36_20-a1c5d965-2ac5-4012-a382-d2186f5a7257","1","0"
"weather_2026_03_09_03_36_20-e439d90e-11a9-4d33-a7ac-2fd7b15d7d1c","1","0"
"weather_2026_03_09_03_36_21-2f569365-c16e-425c-bf05-3fd9ec71cb06","1","0"
"weather_2026_03_09_05_05_35-774c074f-d6a8-4ac8-a7d8-024e1c830a82","1","0"
"weather_2026_03_09_05_05_36-02e029fb-943c-43c2-a33b-1d98f323e6fc","1","0"
"weather_2026_03_09_05_05_36-22b2a99a-caa7-4a4c-afab-7c04784b3a8a","1","0"
"weather_2026_03_09_05_05_36-2b17ab66-00e2-4c9b-a26e-d553d3fd7fc3","1","0"
"weather_2026_03_09_05_05_36-4d428ae6-0609-4383-b410-9679b01b70b6","1","0"
"weather_2026_03_09_05_05_37-0a5b335f-f3a3-4ebc-8386-490a10ce47dd","1","0"
"weather_2026_03_09_05_05_37-11f97e2b-4299-409d-8880-ea74deb1d3b4","1","0"
"weather_2026_03_09_05_05_37-70a69e49-fffb-4dc6-be26-42e1769e41c1","1","0"
"weather_2026_03_09_05_05_37-86af3788-eda9-4b01-954d-754c9b203b6e","1","0"
"weather_2026_03_09_05_05_37-86dfd840-f324-4348-b775-798f4ba7fbba","1","0"
"weather_2026_03_09_05_05_37-b949931e-24ae-478f-a93f-dd11cd32122b","1","0"
"weather_2026_03_09_05_05_37-cf1f70cf-2bba-431c-9d19-5c8de0b50bda","1","0"
"weather_2026_03_09_05_05_37-d9c70058-f634-4ddd-aa82-9ca98a2d73df","1","0"
"weather_2026_03_09_05_05_37-dcda0c86-a89e-4dec-b7fd-1b9a4ecb20f6","1","0"
"weather_2026_03_09_05_05_37-ec3c5e54-f100-46a2-a1b4-91c0b60c8bfc","1","0"
"weather_2026_03_09_05_05_38-1ff8d4a7-1067-4696-996c-654746f19988","1","0"
"weather_2026_03_09_05_05_38-2096d9d1-10bf-49ec-b154-d281a2c88bfd","1","0"
"weather_2026_03_09_05_05_38-303f81ad-e814-40ca-be29-8e4fd193f36d","1","0"
"weather_2026_03_09_05_05_38-4f4c992e-6717-4b75-acca-4dabe037ada1","1","0"
"weather_2026_03_09_05_05_38-9892a294-4747-4970-a45e-b25c5156a17e","1","0"
"weather_2026_03_09_05_05_38-9c758e03-0e24-4b88-b91a-c2110827dd02","1","0"
"weather_2026_03_09_05_05_38-a57b1dc8-4cca-4086-bc96-f18163fee897","1","0"
"weather_2026_03_09_05_05_38-fb33c399-9dc4-4bad-bf3d-b8adb3a0166b","1","0"
"weather_2026_03_09_05_05_39-031152e1-de86-42d1-9720-223b53e243fc","1","0"
"weather_2026_03_09_05_05_39-0675a2fe-6369-4814-834d-e9e16938a6ea","1","0"
"weather_2026_03_09_05_05_39-0a90df7c-74df-442f-a481-32c9217ec230","1","0"
"weather_2026_03_09_05_05_39-0f94f166-f338-4bfa-8649-55f947ce167c","1","0"
"weather_2026_03_09_05_05_39-12528365-6727-4947-bc99-d13bb77636a5","1","0"
"weather_2026_03_09_05_05_39-411be94e-8480-4bde-a75c-86779d191e24","1","0"
"weather_2026_03_09_05_05_39-55315393-378e-480f-a238-3055f556880c","1","0"
"weather_2026_03_09_05_05_39-76dc509b-99ba-4c47-8496-e53bc096486c","1","0"
"weather_2026_03_09_05_05_39-cc8a55ad-99a1-4bec-9928-c8d2f4be8cb9","1","0"
"weather_2026_03_09_05_05_40-017ad06e-4569-49e6-8451-b412935f2121","1","0"
"weather_2026_03_09_05_05_40-04e9df49-d826-4fd8-a1ae-5ed9c2eb6140","1","0"
"weather_2026_03_09_05_05_40-265069ed-8e78-46ff-ac48-aa0146efa531","1","0"
"weather_2026_03_09_05_05_40-4659dd0d-12b5-4b49-a599-5a6e4571e91c","1","0"
"weather_2026_03_09_05_05_40-80551b5a-d3c9-48b0-b657-3cd92485b64c","1","0"
"weather_2026_03_09_05_05_40-80a9d802-9011-4255-af4a-849d7ef7628c","1","0"
"weather_2026_03_09_05_05_40-894238e5-987d-426e-986a-9248d11c3bbe","1","0"
"weather_2026_03_09_05_05_40-9cb97ad5-1446-4554-a1f1-09c47d6eea8a","1","0"
"weather_2026_03_09_05_05_40-bdbe4a81-37e2-428b-a0f0-b903e8307f60","1","0"
"weather_2026_03_09_05_05_40-e71cd8d4-7ecb-44cc-8c57-71eb42d1d105","1","0"
"weather_2026_03_09_05_05_40-ea2bddbb-75f9-4399-8616-4a95102e010a","1","0"
"weather_2026_03_09_05_05_40-f94626cf-0b96-4bf8-91fd-92214fcc95bb","1","0"
"weather_2026_03_09_05_05_41-022c7816-359e-43e1-94d0-dc2bfcc54407","1","0"
"weather_2026_03_09_05_05_41-0bc8bb0a-4592-45ad-88e4-2f8c5bcef8b5","1","0"
"weather_2026_03_09_05_05_41-144236bd-06fe-4566-987a-41c31702cbb2","1","0"
"weather_2026_03_09_05_05_41-2202e595-beb5-4201-ba85-2d2c5cf04335","1","0"
"weather_2026_03_09_05_05_41-43731499-14bc-4359-addd-c306323b0460","1","0"
"weather_2026_03_09_05_05_41-5d2146f6-c166-4b24-9612-88e4ec799815","1","0"
"weather_2026_03_09_05_05_41-85b30b30-154d-4476-97bb-6eae297ebe72","1","0"
"weather_2026_03_09_05_05_41-dc21ca2b-76fa-46e5-9b7d-8af3fc141902","1","0"
"weather_2026_03_09_05_05_41-e8ad9544-e059-47e5-b9f4-fa6471f5b1ae","1","0"
"weather_2026_03_09_05_05_41-f246c272-d003-4aca-9234-e18580a24904","1","0"
"weather_2026_03_09_05_05_41-f92cbee1-422f-4d95-adcd-06b388fc43ac","1","0"
"weather_2026_03_09_05_05_42-23592442-40f8-4d33-8a2b-cba35fb5e73a","1","0"
"weather_2026_03_09_05_05_42-461a4d95-06a4-4412-aa04-c420ac69ab57","1","0"
"weather_2026_03_09_05_05_42-5536b923-c195-46ce-8cca-909857e44c5e","1","0"
"weather_2026_03_09_05_05_42-67193553-6232-4e41-86a3-23470a5d736d","1","0"
"weather_2026_03_09_05_05_42-68e1cd74-977e-439b-a008-d68e59e8693c","1","0"
"weather_2026_03_09_05_05_42-7c329a8f-13f5-45be-87b1-25f0f7c5ca9d","1","0"
"weather_2026_03_09_05_05_42-dd917743-9c88-4120-a735-077a0d390811","1","0"
"weather_2026_03_09_05_05_42-ddb7faf1-6b8c-434b-b5f2-6bf0cfabd173","1","0"
"weather_2026_03_09_05_05_42-ec9e3b12-f065-4f33-b358-38da3faa26c8","1","0"
"weather_2026_03_09_06_36_22-0d934698-a907-4fb1-b000-0cd7e430dbb0","1","0"
"weather_2026_03_09_06_36_22-9f30dcb7-de3c-4cdf-8f8a-7c4095ba55b8","1","0"
"weather_2026_03_09_06_36_22-fa44f4bb-19d4-4838-97e2-7a62f59737c1","1","0"
"weather_2026_03_09_06_36_23-e928536d-fad6-48bf-9be7-f691ffd98dee","1","0"
"weather_2026_03_09_06_36_24-508ed06e-d136-4f18-b32c-92c3f9bf7aa6","1","0"
"weather_2026_03_09_06_36_24-7f75946e-832e-4c29-bbf1-bd2f16b7936a","1","0"
"weather_2026_03_09_06_36_24-8619f97d-b6c8-4361-a98c-ee26ba4c4b5c","1","0"
"weather_2026_03_09_06_36_24-abe33283-83ca-4143-a23f-6fd203fea00a","1","0"
"weather_2026_03_09_06_36_24-e41d9fab-31c8-4123-b5b5-40b0a7ee4609","1","0"
"weather_2026_03_09_06_36_25-02fd0ba0-d1f3-4cc3-bca8-73cfccc0e458","1","0"
"weather_2026_03_09_06_36_25-0e8426a9-427d-4fd5-a450-fade70fcfe00","1","0"
"weather_2026_03_09_06_36_25-0eca1aa4-594b-4dfe-919d-d499aafbdff5","1","0"
"weather_2026_03_09_06_36_25-14c3ff0b-1c77-46ed-927f-897535d18b89","1","0"
"weather_2026_03_09_06_36_25-47aea25d-cc0f-4aef-a833-2e22476f3804","1","0"
"weather_2026_03_09_06_36_25-5486fcd5-c87d-4eee-aa88-cc5995bee62d","1","0"
"weather_2026_03_09_06_36_25-7bef0bef-32ea-4136-bae1-3c326bca4cdb","1","0"
"weather_2026_03_09_06_36_25-8bdd8448-649a-4cf7-b4d0-a63f864e98bc","1","0"
"weather_2026_03_09_06_36_25-a1611113-92f0-4d0b-8c0b-c838798b4d77","1","0"
"weather_2026_03_09_06_36_25-f70d9505-4b27-4ce0-b9aa-db731a503791","1","0"
"weather_2026_03_09_06_36_26-04267cff-4db7-4bc4-9549-066e5e0da905","1","0"
"weather_2026_03_09_06_36_26-0f033f2e-4b39-4603-b4e3-5b0e2668a581","1","0"
"weather_2026_03_09_06_36_26-0f39c8f5-1af1-49dd-9ca0-a163c22b9c59","1","0"
"weather_2026_03_09_06_36_26-2b81cfa4-d854-458c-af34-4a748302f0dd","1","0"
"weather_2026_03_09_06_36_26-33c44f36-0cf9-4555-b453-62dd696dcabf","1","0"
"weather_2026_03_09_06_36_26-356f1bf4-a3a1-4786-b83c-af4570ef057a","1","0"
